name,category,weight,quartile
The Death of Stalin,primaryTitle,99400,Q3
Conspiracy Theory,primaryTitle,99273,Q3
Lolita,primaryTitle,99231,Q3
30 Minutes or Less,primaryTitle,99175,Q3
Vacancy,primaryTitle,99148,Q3
Lady in the Water,primaryTitle,98998,Q3
Money Monster,primaryTitle,98917,Q3
The Unforgivable,primaryTitle,98834,Q3
Child's Play,primaryTitle,98765,Q3
eXistenZ,primaryTitle,98736,Q3
Only Lovers Left Alive,primaryTitle,98678,Q3
Collateral Beauty,primaryTitle,98650,Q3
Anna Karenina,primaryTitle,98381,Q3
Ali,primaryTitle,98271,Q3
Mississippi Burning,primaryTitle,98149,Q3
The Core,primaryTitle,98111,Q3
The Five-Year Engagement,primaryTitle,97981,Q3
Drive Angry,primaryTitle,97892,Q3
Nightmare Alley,primaryTitle,97879,Q3
Lockout,primaryTitle,97778,Q3
Self/less,primaryTitle,97778,Q3
Demolition,primaryTitle,97624,Q3
Runaway Bride,primaryTitle,97601,Q3
The Cider House Rules,primaryTitle,97593,Q3
Clear and Present Danger,primaryTitle,97523,Q3
Jobs,primaryTitle,97392,Q3
Bone Tomahawk,primaryTitle,97255,Q3
"Good Night, and Good Luck.",primaryTitle,97238,Q3
Broken Arrow,primaryTitle,97167,Q3
Sahara,primaryTitle,97114,Q3
Year One,primaryTitle,96975,Q3
The Rite,primaryTitle,96505,Q3
Waiting...,primaryTitle,96493,Q3
The French Dispatch,primaryTitle,96463,Q3
DragonHeart,primaryTitle,96381,Q3
Intolerable Cruelty,primaryTitle,96343,Q3
Doctor Dolittle,primaryTitle,96206,Q3
Runaway Jury,primaryTitle,96158,Q3
The Hurricane,primaryTitle,96024,Q3
A View to a Kill,primaryTitle,95776,Q3
Election,primaryTitle,95767,Q3
Land of the Dead,primaryTitle,95764,Q3
Reign Over Me,primaryTitle,95536,Q3
Eat Pray Love,primaryTitle,95431,Q3
Dead Man,primaryTitle,95324,Q3
Babylon A.D.,primaryTitle,95274,Q3
I Love You Phillip Morris,primaryTitle,94995,Q3
A Cure for Wellness,primaryTitle,94957,Q3
The International,primaryTitle,94919,Q3
Revolver,primaryTitle,94477,Q3
A Good Year,primaryTitle,94332,Q3
The Best Exotic Marigold Hotel,primaryTitle,94273,Q3
The Spiderwick Chronicles,primaryTitle,94259,Q3
She's All That,primaryTitle,94207,Q3
Clue,primaryTitle,93868,Q3
Edge of Darkness,primaryTitle,93674,Q3
Dead Man Walking,primaryTitle,93660,Q3
Bedtime Stories,primaryTitle,93625,Q3
The People vs. Larry Flynt,primaryTitle,93605,Q3
Uncle Buck,primaryTitle,93588,Q3
Angel Has Fallen,primaryTitle,93520,Q3
Hardcore Henry,primaryTitle,93492,Q3
Season of the Witch,primaryTitle,93455,Q3
Gangs of Wasseypur,primaryTitle,93289,Q3
Grosse Pointe Blank,primaryTitle,93247,Q3
Concussion,primaryTitle,93115,Q3
42,primaryTitle,92864,Q3
House of Gucci,primaryTitle,92843,Q3
Malcolm X,primaryTitle,92825,Q3
Sling Blade,primaryTitle,92703,Q3
Cop Land,primaryTitle,92416,Q3
The Painted Veil,primaryTitle,92212,Q3
The Thomas Crown Affair,primaryTitle,92191,Q3
The Little Things,primaryTitle,91959,Q3
Dreamcatcher,primaryTitle,91873,Q3
Sing Street,primaryTitle,91709,Q3
Eddie the Eagle,primaryTitle,91706,Q3
The Quick and the Dead,primaryTitle,91611,Q3
The Guardian,primaryTitle,91516,Q3
It's Complicated,primaryTitle,91425,Q3
The Muppets,primaryTitle,91425,Q3
Romancing the Stone,primaryTitle,91395,Q3
The Box,primaryTitle,91352,Q3
The One,primaryTitle,91328,Q3
Beginners,primaryTitle,91308,Q3
Teenage Mutant Ninja Turtles: Out of the Shadows,primaryTitle,91297,Q3
Big Eyes,primaryTitle,91291,Q3
Wild at Heart,primaryTitle,91283,Q3
Out of Sight,primaryTitle,91177,Q3
The Last House on the Left,primaryTitle,91088,Q3
Nymphomaniac: Vol. II,primaryTitle,91085,Q3
The X Files: I Want to Believe,primaryTitle,90953,Q3
Killers,primaryTitle,90928,Q3
The Circle,primaryTitle,90864,Q3
Be Kind Rewind,primaryTitle,90830,Q3
The Doors,primaryTitle,90773,Q3
Selma,primaryTitle,90727,Q3
Addams Family Values,primaryTitle,90648,Q3
Old,primaryTitle,90645,Q3
Pet Sematary,primaryTitle,90471,Q3
American Ultra,primaryTitle,90250,Q3
War,primaryTitle,90069,Q3
Trick 'r Treat,primaryTitle,89877,Q3
Hitman: Agent 47,primaryTitle,89833,Q3
Sweet November,primaryTitle,89594,Q3
Hot Shots! Part Deux,primaryTitle,89567,Q3
Good Luck Chuck,primaryTitle,89537,Q3
Piranha 3D,primaryTitle,89471,Q3
Around the World in 80 Days,primaryTitle,89036,Q3
October Sky,primaryTitle,89010,Q3
Ghosts of Girlfriends Past,primaryTitle,88969,Q3
Crazy Heart,primaryTitle,88763,Q3
Taking Lives,primaryTitle,88625,Q3
Flubber,primaryTitle,88506,Q3
Maid in Manhattan,primaryTitle,88506,Q3
Frida,primaryTitle,88434,Q3
Universal Soldier,primaryTitle,88162,Q3
We Own the Night,primaryTitle,88132,Q3
The Lost City of Z,primaryTitle,88130,Q3
Star Trek: The Motion Picture,primaryTitle,88091,Q3
The Highwaymen,primaryTitle,87953,Q3
Righteous Kill,primaryTitle,87695,Q3
Confessions of a Dangerous Mind,primaryTitle,87585,Q3
Risky Business,primaryTitle,87485,Q3
The Birdcage,primaryTitle,87464,Q3
Unthinkable,primaryTitle,87462,Q3
Snitch,primaryTitle,87449,Q3
To Rome with Love,primaryTitle,87427,Q3
Mirror Mirror,primaryTitle,87192,Q3
Sex Drive,primaryTitle,87127,Q3
Halloween II,primaryTitle,87027,Q3
Half Nelson,primaryTitle,86731,Q3
Jane Eyre,primaryTitle,86642,Q3
Goon,primaryTitle,86641,Q3
The Last Song,primaryTitle,86523,Q3
The Piano,primaryTitle,86508,Q3
Haywire,primaryTitle,86488,Q3
Angel Heart,primaryTitle,86466,Q3
My Week with Marilyn,primaryTitle,86361,Q3
Blitz,primaryTitle,86253,Q3
The Green Knight,primaryTitle,86235,Q3
Gosford Park,primaryTitle,86177,Q3
Thir13en Ghosts,primaryTitle,86058,Q3
The New World,primaryTitle,85767,Q3
Holes,primaryTitle,85748,Q3
Finding Forrester,primaryTitle,85726,Q3
Arlington Road,primaryTitle,85722,Q3
Days of Thunder,primaryTitle,85590,Q3
The Guard,primaryTitle,85580,Q3
The Pink Panther,primaryTitle,85566,Q3
Flatliners,primaryTitle,85486,Q3
Sky High,primaryTitle,85407,Q3
Tommy Boy,primaryTitle,85173,Q3
The Pelican Brief,primaryTitle,85139,Q3
Analyze That,primaryTitle,85125,Q3
Under Siege,primaryTitle,84979,Q3
Double Jeopardy,primaryTitle,84960,Q3
Eye in the Sky,primaryTitle,84931,Q3
Big Momma's House,primaryTitle,84694,Q3
Spenser Confidential,primaryTitle,84662,Q3
No Escape,primaryTitle,84654,Q3
The Raven,primaryTitle,84630,Q3
Midnight Run,primaryTitle,84432,Q3
Case 39,primaryTitle,84416,Q3
Sky Captain and the World of Tomorrow,primaryTitle,84356,Q3
Bajrangi Bhaijaan,primaryTitle,84319,Q3
A Perfect Murder,primaryTitle,84297,Q3
The Fisher King,primaryTitle,84164,Q3
Project Power,primaryTitle,84121,Q3
Along Came a Spider,primaryTitle,84023,Q3
White Men Can't Jump,primaryTitle,83957,Q3
Star Trek IV: The Voyage Home,primaryTitle,83876,Q3
Cocktail,primaryTitle,83831,Q3
Going in Style,primaryTitle,83704,Q3
The Outsiders,primaryTitle,83613,Q3
All the Money in the World,primaryTitle,83402,Q3
Kate & Leopold,primaryTitle,83336,Q3
The Wild Bunch,primaryTitle,83246,Q3
The Tuxedo,primaryTitle,83137,Q3
Mechanic: Resurrection,primaryTitle,83069,Q3
Eden Lake,primaryTitle,83065,Q3
Wag the Dog,primaryTitle,83005,Q3
Kingpin,primaryTitle,82928,Q3
World Trade Center,primaryTitle,82870,Q3
Get Shorty,primaryTitle,82713,Q3
The Squid and the Whale,primaryTitle,82682,Q3
Frailty,primaryTitle,82680,Q3
Dark Waters,primaryTitle,82525,Q3
Horns,primaryTitle,82511,Q3
The Duchess,primaryTitle,82166,Q3
Assassins,primaryTitle,82017,Q3
Centurion,primaryTitle,81995,Q3
U-571,primaryTitle,81740,Q3
Blue Streak,primaryTitle,81706,Q3
Wayne's World 2,primaryTitle,81697,Q3
Semi-Pro,primaryTitle,81641,Q3
The Cat in the Hat,primaryTitle,81622,Q3
The Longest Ride,primaryTitle,81526,Q3
Swingers,primaryTitle,81436,Q3
Fallen,primaryTitle,81296,Q3
The Color of Money,primaryTitle,81231,Q3
The Midnight Sky,primaryTitle,81145,Q3
Midway,primaryTitle,81008,Q3
"You, Me and Dupree",primaryTitle,80841,Q3
Star Trek: Generations,primaryTitle,80757,Q3
The Hustler,primaryTitle,80725,Q3
"I, Frankenstein",primaryTitle,80521,Q3
Snake Eyes,primaryTitle,80374,Q3
The Flintstones,primaryTitle,80365,Q3
The Hudsucker Proxy,primaryTitle,80318,Q3
Christine,primaryTitle,80288,Q3
I'm Thinking of Ending Things,primaryTitle,80091,Q3
Midnight Special,primaryTitle,80069,Q3
Hitman's Wife's Bodyguard,primaryTitle,80037,Q3
Space Cowboys,primaryTitle,80033,Q3
Speed 2: Cruise Control,primaryTitle,80032,Q3
American Assassin,primaryTitle,79991,Q3
Munna Bhai M.B.B.S.,primaryTitle,79903,Q3
Abduction,primaryTitle,79862,Q3
The Weather Man,primaryTitle,79738,Q3
Battlefield Earth,primaryTitle,79649,Q3
Broken City,primaryTitle,79572,Q3
My Girl,primaryTitle,79371,Q3
Star Trek III: The Search for Spock,primaryTitle,79277,Q3
A Perfect World,primaryTitle,79224,Q3
Species,primaryTitle,79184,Q3
Super,primaryTitle,79144,Q3
Phenomenon,primaryTitle,78815,Q3
The Wicker Man,primaryTitle,78763,Q3
The Long Kiss Goodnight,primaryTitle,78751,Q3
Fighting with My Family,primaryTitle,78705,Q3
Stay,primaryTitle,78596,Q3
Fool's Gold,primaryTitle,78560,Q3
Backdraft,primaryTitle,78552,Q3
Jackie,primaryTitle,78361,Q3
Delivery Man,primaryTitle,78216,Q3
Frank,primaryTitle,78203,Q3
The Dukes of Hazzard,primaryTitle,78191,Q3
The Last Castle,primaryTitle,78011,Q3
Machete Kills,primaryTitle,77963,Q3
Footloose,primaryTitle,77792,Q3
A Wednesday,primaryTitle,77756,Q3
Anna,primaryTitle,77749,Q3
Assault on Precinct 13,primaryTitle,77632,Q3
Before I Go to Sleep,primaryTitle,77629,Q3
The Words,primaryTitle,77523,Q3
Girl with a Pearl Earring,primaryTitle,77375,Q3
The Fourth Kind,primaryTitle,77289,Q3
12 Strong,primaryTitle,77271,Q3
Mile 22,primaryTitle,77259,Q3
Youth,primaryTitle,77158,Q3
Inkheart,primaryTitle,76946,Q3
Rock of Ages,primaryTitle,76910,Q3
Killer Joe,primaryTitle,76762,Q3
Bad Lieutenant: Port of Call New Orleans,primaryTitle,76615,Q3
Shaft,primaryTitle,76540,Q3
Chungking Express,primaryTitle,76418,Q3
What If,primaryTitle,76412,Q3
Red Dawn,primaryTitle,76399,Q3
George of the Jungle,primaryTitle,76352,Q3
48 Hrs.,primaryTitle,76278,Q3
Wanderlust,primaryTitle,76026,Q3
Café Society,primaryTitle,75939,Q3
A Beautiful Day in the Neighborhood,primaryTitle,75894,Q3
Judgment at Nuremberg,primaryTitle,75800,Q3
A Most Wanted Man,primaryTitle,75754,Q3
Deliver Us from Evil,primaryTitle,75749,Q3
Amistad,primaryTitle,75740,Q3
Volcano,primaryTitle,75709,Q3
Splash,primaryTitle,75700,Q3
The Haunting,primaryTitle,75518,Q3
Bottle Rocket,primaryTitle,75513,Q3
Zindagi Na Milegi Dobara,primaryTitle,75401,Q3
Hitchcock,primaryTitle,75362,Q3
Fearless,primaryTitle,75333,Q3
Charade,primaryTitle,75307,Q3
Awake,primaryTitle,75238,Q3
Walking Tall,primaryTitle,75175,Q3
Outlander,primaryTitle,75103,Q3
Bloodshot,primaryTitle,75032,Q3
The Wedding Ringer,primaryTitle,74887,Q3
Bill & Ted's Bogus Journey,primaryTitle,74741,Q3
Oldboy,primaryTitle,74684,Q3
Sooryavanshi,primaryTitle,74639,Q3
In the Heat of the Night,primaryTitle,74634,Q3
The Water Diviner,primaryTitle,74621,Q3
Star Trek VI: The Undiscovered Country,primaryTitle,74563,Q3
The Dead Don't Die,primaryTitle,74560,Q3
The Man Who Shot Liberty Valance,primaryTitle,74520,Q3
Collateral Damage,primaryTitle,74503,Q3
Father of the Bride,primaryTitle,74488,Q3
The Iceman,primaryTitle,74179,Q3
Youth in Revolt,primaryTitle,74066,Q3
The 'Burbs,primaryTitle,73990,Q3
Three Amigos!,primaryTitle,73811,Q3
Escape from L.A.,primaryTitle,73809,Q3
The Mountain Between Us,primaryTitle,73766,Q3
The Black Dahlia,primaryTitle,73746,Q3
The Night Before,primaryTitle,73525,Q3
Dumbo,primaryTitle,73439,Q3
Derailed,primaryTitle,73203,Q3
Mercury Rising,primaryTitle,73166,Q3
Coolie No. 1,primaryTitle,73133,Q3
Finch,primaryTitle,73095,Q3
Dreamgirls,primaryTitle,73048,Q3
The Incredible Burt Wonderstone,primaryTitle,73045,Q3
I Still Know What You Did Last Summer,primaryTitle,73042,Q3
The Postman,primaryTitle,73007,Q3
The Infiltrator,primaryTitle,72941,Q3
Solomon Kane,primaryTitle,72934,Q3
Mission to Mars,primaryTitle,72876,Q3
Speed Racer,primaryTitle,72816,Q3
The Edge,primaryTitle,72636,Q3
Miss Sloane,primaryTitle,72596,Q3
First Knight,primaryTitle,72562,Q3
Stripes,primaryTitle,72535,Q3
Blindness,primaryTitle,72533,Q3
The Remains of the Day,primaryTitle,72428,Q3
The Siege,primaryTitle,72326,Q3
Paddington 2,primaryTitle,72312,Q3
Kiss the Girls,primaryTitle,72308,Q3
Daylight,primaryTitle,72190,Q3
In the Valley of Elah,primaryTitle,72158,Q3
Lost in Space,primaryTitle,72035,Q3
Seabiscuit,primaryTitle,72002,Q3
MASH,primaryTitle,71872,Q3
Bewitched,primaryTitle,71826,Q3
Krampus,primaryTitle,71823,Q3
Open Range,primaryTitle,71742,Q3
The Dirty Dozen,primaryTitle,71615,Q3
A Perfect Getaway,primaryTitle,71561,Q3
Four Christmases,primaryTitle,71533,Q3
The Rainmaker,primaryTitle,71520,Q3
The House That Jack Built,primaryTitle,71463,Q3
Upside Down,primaryTitle,71453,Q3
Death Sentence,primaryTitle,71436,Q3
Mortdecai,primaryTitle,71419,Q3
Triple 9,primaryTitle,71384,Q3
Being There,primaryTitle,71350,Q3
Changing Lanes,primaryTitle,71242,Q3
1984,primaryTitle,71146,Q3
Daddy's Home 2,primaryTitle,71103,Q3
A Most Violent Year,primaryTitle,71068,Q3
The Woman in the Window,primaryTitle,71039,Q3
Death Wish,primaryTitle,70994,Q3
The Thirteenth Floor,primaryTitle,70984,Q3
Dil Chahta Hai,primaryTitle,70950,Q3
Strange Days,primaryTitle,70941,Q3
King Richard,primaryTitle,70936,Q3
Go,primaryTitle,70895,Q3
Johnny Mnemonic,primaryTitle,70855,Q3
A Dog's Purpose,primaryTitle,70812,Q3
Elizabeth: The Golden Age,primaryTitle,70783,Q3
Street Fighter,primaryTitle,70649,Q3
Road House,primaryTitle,70628,Q3
Europa Report,primaryTitle,70523,Q3
Dirty Rotten Scoundrels,primaryTitle,70422,Q3
Child 44,primaryTitle,70246,Q3
Bowfinger,primaryTitle,70131,Q3
Invincible,primaryTitle,70006,Q3
xXx: State of the Union,primaryTitle,69998,Q3
The Station Agent,primaryTitle,69936,Q3
Turner & Hooch,primaryTitle,69855,Q3
Romeo Must Die,primaryTitle,69832,Q3
Indecent Proposal,primaryTitle,69817,Q3
Elizabethtown,primaryTitle,69807,Q3
Land of the Lost,primaryTitle,69769,Q3
The Gambler,primaryTitle,69693,Q3
Red Heat,primaryTitle,69592,Q3
Happiness,primaryTitle,69478,Q3
Superman III,primaryTitle,69388,Q3
Be Cool,primaryTitle,69297,Q3
The Eagle,primaryTitle,69276,Q3
Outlaw King,primaryTitle,69234,Q3
Agora,primaryTitle,69089,Q3
The Debt,primaryTitle,68991,Q3
Hackers,primaryTitle,68930,Q3
Gulliver's Travels,primaryTitle,68847,Q3
Arachnophobia,primaryTitle,68715,Q3
The Ten Commandments,primaryTitle,68680,Q3
A Simple Plan,primaryTitle,68609,Q3
Quiz Show,primaryTitle,68526,Q3
Zoolander 2,primaryTitle,68441,Q3
Windtalkers,primaryTitle,68421,Q3
Joy Ride,primaryTitle,68335,Q3
Junior,primaryTitle,68311,Q3
The Dead Zone,primaryTitle,68234,Q3
What About Bob?,primaryTitle,68087,Q3
The Philadelphia Story,primaryTitle,68062,Q3
Bringing Out the Dead,primaryTitle,67985,Q3
Dilwale Dulhania Le Jayenge,primaryTitle,67974,Q3
Stigmata,primaryTitle,67896,Q3
Superhero Movie,primaryTitle,67803,Q3
True Story,primaryTitle,67800,Q3
Kal Ho Naa Ho,primaryTitle,67791,Q3
Bandits,primaryTitle,67765,Q3
Major League,primaryTitle,67711,Q3
Daddy Day Care,primaryTitle,67624,Q3
In the Mouth of Madness,primaryTitle,67584,Q3
Spawn,primaryTitle,67527,Q3
Dead Man Down,primaryTitle,67430,Q3
Beerfest,primaryTitle,67370,Q3
Run Fatboy Run,primaryTitle,67172,Q3
Ella Enchanted,primaryTitle,67101,Q3
Never Say Never Again,primaryTitle,66762,Q3
Domino,primaryTitle,66645,Q3
Mystery Men,primaryTitle,66590,Q3
Spy Kids 2: Island of Lost Dreams,primaryTitle,66338,Q3
Dream House,primaryTitle,66228,Q3
Aloha,primaryTitle,66028,Q3
Only the Brave,primaryTitle,65987,Q3
The Finest Hours,primaryTitle,65718,Q3
Machine Gun Preacher,primaryTitle,65609,Q3
The Specialist,primaryTitle,65435,Q3
City of Ember,primaryTitle,65223,Q3
Criminal,primaryTitle,65184,Q3
Top Secret!,primaryTitle,65142,Q3
Anatomy of a Murder,primaryTitle,65101,Q3
Charlie Bartlett,primaryTitle,64873,Q3
Brawl in Cell Block 99,primaryTitle,64796,Q3
Hera Pheri,primaryTitle,64713,Q3
The Devil's Own,primaryTitle,64182,Q3
Eight Below,primaryTitle,64152,Q3
Red State,primaryTitle,64102,Q3
I Heart Huckabees,primaryTitle,63992,Q3
My Super Ex-Girlfriend,primaryTitle,63980,Q3
The Boondock Saints II: All Saints Day,primaryTitle,63908,Q3
Blast from the Past,primaryTitle,63889,Q3
Wonder Boys,primaryTitle,63877,Q3
Wimbledon,primaryTitle,63835,Q3
Sabrina,primaryTitle,63758,Q3
Robot & Frank,primaryTitle,63719,Q3
Just Mercy,primaryTitle,63677,Q3
"Jeff, Who Lives at Home",primaryTitle,63587,Q3
The Replacements,primaryTitle,63582,Q3
Colossal,primaryTitle,63565,Q3
Blood Father,primaryTitle,63499,Q3
Soylent Green,primaryTitle,63409,Q3
Trouble with the Curve,primaryTitle,63406,Q3
Pan,primaryTitle,63361,Q3
Black Snake Moan,primaryTitle,63261,Q3
Brooklyn's Finest,primaryTitle,63260,Q3
Sabotage,primaryTitle,63046,Q3
21 Bridges,primaryTitle,63042,Q3
Runner Runner,primaryTitle,63035,Q3
The Sisters Brothers,primaryTitle,63029,Q3
Observe and Report,primaryTitle,62992,Q3
Timeline,primaryTitle,62731,Q3
Punisher: War Zone,primaryTitle,62716,Q3
Gold,primaryTitle,62686,Q3
Penelope,primaryTitle,62685,Q3
Far and Away,primaryTitle,62577,Q3
Showtime,primaryTitle,62575,Q3
Time Bandits,primaryTitle,62570,Q3
Basic,primaryTitle,62426,Q3
Friday Night Lights,primaryTitle,62402,Q3
Marathon Man,primaryTitle,62396,Q3
The Frozen Ground,primaryTitle,62217,Q3
Keeping Up with the Joneses,primaryTitle,62213,Q3
Rudy,primaryTitle,62179,Q3
When in Rome,primaryTitle,61989,Q3
Dark Water,primaryTitle,61932,Q3
Takers,primaryTitle,61858,Q3
The Haunting in Connecticut,primaryTitle,61674,Q3
Hunter Killer,primaryTitle,61483,Q3
Dolittle,primaryTitle,61310,Q3
Vertical Limit,primaryTitle,61226,Q3
Boss Level,primaryTitle,61206,Q3
The Young Victoria,primaryTitle,61143,Q3
Hotel Mumbai,primaryTitle,61142,Q3
Rio Bravo,primaryTitle,61126,Q3
Becoming Jane,primaryTitle,61078,Q3
The Crimson Rivers,primaryTitle,61074,Q3
Everybody's Fine,primaryTitle,61022,Q3
Red Lights,primaryTitle,60997,Q3
The Spirit,primaryTitle,60982,Q3
Pride and Glory,primaryTitle,60941,Q3
Dick Tracy,primaryTitle,60916,Q3
Mowgli: Legend of the Jungle,primaryTitle,60901,Q3
Solace,primaryTitle,60861,Q3
Appaloosa,primaryTitle,60834,Q3
The Darkest Hour,primaryTitle,60826,Q3
The Ghost and the Darkness,primaryTitle,60711,Q3
Dennis the Menace,primaryTitle,60590,Q3
Magnum Force,primaryTitle,60561,Q3
Mindhunters,primaryTitle,60511,Q3
The Right Stuff,primaryTitle,60486,Q3
The Mission,primaryTitle,60432,Q3
We Are Marshall,primaryTitle,60358,Q3
Lake Placid,primaryTitle,60321,Q3
Young Guns,primaryTitle,60212,Q3
Sexy Beast,primaryTitle,60094,Q3
Grudge Match,primaryTitle,60058,Q3
Bernie,primaryTitle,59750,Q3
The Animal,primaryTitle,59749,Q3
Dolemite Is My Name,primaryTitle,59573,Q3
Breach,primaryTitle,59548,Q3
Duck Soup,primaryTitle,59525,Q3
The Dressmaker,primaryTitle,59478,Q3
Terms of Endearment,primaryTitle,59404,Q3
Straw Dogs,primaryTitle,59383,Q3
Spy Kids 3: Game Over,primaryTitle,59227,Q3
Star Trek V: The Final Frontier,primaryTitle,59196,Q3
Draft Day,primaryTitle,59104,Q3
The Player,primaryTitle,59104,Q3
Race to Witch Mountain,primaryTitle,59074,Q3
Bad Education,primaryTitle,59072,Q3
Cats & Dogs,primaryTitle,59030,Q3
Innerspace,primaryTitle,58808,Q3
A River Runs Through It,primaryTitle,58796,Q3
Invasion of the Body Snatchers,primaryTitle,58656,Q3
Calvary,primaryTitle,58642,Q3
Fanboys,primaryTitle,58513,Q3
The Art of Getting By,primaryTitle,58507,Q3
Jonah Hex,primaryTitle,58484,Q3
The Lookout,primaryTitle,58463,Q3
I'm Not There,primaryTitle,58458,Q3
The General's Daughter,primaryTitle,58404,Q3
The Great Debaters,primaryTitle,58320,Q3
Thirteen Days,primaryTitle,58184,Q3
Going the Distance,primaryTitle,58168,Q3
Sneakers,primaryTitle,58132,Q3
Cheaper by the Dozen 2,primaryTitle,58048,Q3
Spectral,primaryTitle,58041,Q3
Session 9,primaryTitle,57947,Q3
Uncharted,primaryTitle,57894,Q3
Moonstruck,primaryTitle,57867,Q3
Ride Along 2,primaryTitle,57722,Q3
Woman in Gold,primaryTitle,57686,Q3
Firewall,primaryTitle,57643,Q3
Rumor Has It...,primaryTitle,57589,Q3
America's Sweethearts,primaryTitle,57584,Q3
Ladder 49,primaryTitle,57575,Q3
Last Man Standing,primaryTitle,57512,Q3
Traitor,primaryTitle,57449,Q3
Crimes and Misdemeanors,primaryTitle,57411,Q3
Benny & Joon,primaryTitle,57354,Q3
Red Planet,primaryTitle,57336,Q3
The Pledge,primaryTitle,57294,Q3
Where Eagles Dare,primaryTitle,57202,Q3
OMG: Oh My God!,primaryTitle,57137,Q3
Animal Kingdom,primaryTitle,57096,Q3
Days of Heaven,primaryTitle,57076,Q3
Secondhand Lions,primaryTitle,56915,Q3
Proof of Life,primaryTitle,56894,Q3
The Beguiled,primaryTitle,56660,Q3
The American President,primaryTitle,56637,Q3
Automata,primaryTitle,56512,Q3
Live by Night,primaryTitle,56468,Q3
The Legend of Bagger Vance,primaryTitle,56425,Q3
The Last Temptation of Christ,primaryTitle,56239,Q3
Original Sin,primaryTitle,56218,Q3
House on Haunted Hill,primaryTitle,56189,Q3
Working Girl,primaryTitle,56171,Q3
Victor Frankenstein,primaryTitle,56142,Q3
The Man Who Knew Infinity,primaryTitle,56102,Q2
Executive Decision,primaryTitle,56072,Q2
Soldier,primaryTitle,56072,Q2
Those Who Wish Me Dead,primaryTitle,55995,Q2
Mousehunt,primaryTitle,55965,Q2
The Whole Ten Yards,primaryTitle,55952,Q2
A Bridge Too Far,primaryTitle,55882,Q2
Hudson Hawk,primaryTitle,55813,Q2
Wicker Park,primaryTitle,55785,Q2
The Jewel of the Nile,primaryTitle,55759,Q2
Wolf,primaryTitle,55725,Q2
Rendition,primaryTitle,55661,Q2
Stonehearst Asylum,primaryTitle,55645,Q2
The Loft,primaryTitle,55586,Q2
All Good Things,primaryTitle,55582,Q2
Wristcutters: A Love Story,primaryTitle,55581,Q2
Logan's Run,primaryTitle,55560,Q2
Scooby-Doo 2: Monsters Unleashed,primaryTitle,55558,Q2
The Cobbler,primaryTitle,55492,Q2
Pride,primaryTitle,55466,Q2
An Officer and a Gentleman,primaryTitle,55388,Q2
City Slickers,primaryTitle,55387,Q2
Pride and Prejudice and Zombies,primaryTitle,55357,Q2
Special 26,primaryTitle,55265,Q2
The Producers,primaryTitle,55175,Q2
Stand Up Guys,primaryTitle,55166,Q2
Mr. Right,primaryTitle,55161,Q2
Jungle,primaryTitle,55140,Q2
Motherless Brooklyn,primaryTitle,55079,Q2
The Longest Day,primaryTitle,54989,Q2
The Lunchbox,primaryTitle,54940,Q2
In Good Company,primaryTitle,54910,Q2
The Killing Fields,primaryTitle,54873,Q2
The Upside,primaryTitle,54818,Q2
Masterminds,primaryTitle,54767,Q2
The Crying Game,primaryTitle,54708,Q2
First Reformed,primaryTitle,54680,Q2
Without Remorse,primaryTitle,54666,Q2
Lords of Dogtown,primaryTitle,54649,Q2
Mary Shelley's Frankenstein,primaryTitle,54583,Q2
The Experiment,primaryTitle,54547,Q2
Police Academy 2: Their First Assignment,primaryTitle,54546,Q2
Wild Card,primaryTitle,54534,Q2
Chaos,primaryTitle,54450,Q2
The Majestic,primaryTitle,54374,Q2
Winter's Tale,primaryTitle,54308,Q2
"Sex, Lies, and Videotape",primaryTitle,54207,Q2
Three Days of the Condor,primaryTitle,54141,Q2
Flight of the Phoenix,primaryTitle,54118,Q2
Absolute Power,primaryTitle,54100,Q2
Ghosts of Mars,primaryTitle,54100,Q2
Jab Tak Hai Jaan,primaryTitle,54064,Q2
Heartbreakers,primaryTitle,53968,Q2
Courage Under Fire,primaryTitle,53958,Q2
Casanova,primaryTitle,53948,Q2
Breakdown,primaryTitle,53933,Q2
Black Rain,primaryTitle,53813,Q2
The Dilemma,primaryTitle,53809,Q2
Quills,primaryTitle,53780,Q2
Win Win,primaryTitle,53756,Q2
Over the Top,primaryTitle,53746,Q2
"See No Evil, Hear No Evil",primaryTitle,53700,Q2
Stealth,primaryTitle,53577,Q2
Miracle,primaryTitle,53535,Q2
Great Expectations,primaryTitle,53385,Q2
Super Mario Bros.,primaryTitle,53381,Q2
The Soloist,primaryTitle,53260,Q2
Take Me Home Tonight,primaryTitle,53139,Q2
Chennai Express,primaryTitle,53088,Q2
Bull Durham,primaryTitle,53077,Q2
The Adventures of Baron Munchausen,primaryTitle,52990,Q2
Dave,primaryTitle,52968,Q2
Stuck on You,primaryTitle,52894,Q2
Dead Man's Shoes,primaryTitle,52881,Q2
Buffalo '66,primaryTitle,52860,Q2
Hart's War,primaryTitle,52736,Q2
Transsiberian,primaryTitle,52683,Q2
Andaz Apna Apna,primaryTitle,52679,Q2
2010: The Year We Make Contact,primaryTitle,52669,Q2
Colonia,primaryTitle,52613,Q2
Three Men and a Baby,primaryTitle,52604,Q2
M.S. Dhoni: The Untold Story,primaryTitle,52496,Q2
Boiler Room,primaryTitle,52471,Q2
